video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Jun-08-202307-54-25_1/2c42e83a82d426b4ad186497eb7ad2a9.gif","Balenciaga SS23 dir. Jonas Ersland","Balenciaga SS23 dir. Jonas Ersland (2023)","","Jonas Ersland","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/9violet_sands__no_matter_what1080p/b86da0396ae97d3212f467ce37f40f0d.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/3violet_sands__no_matter_what1080p/754becd2321b25e27bb119c41cb119e3.gif","Violet Sands - No Matter What","Violet Sands - No Matter What","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/14/f9_mQjy6Rp/87f3e16308a69c6466fe3c474daa7ddb.gif","Vaeda Black - Run Fast","Vaeda Black - Run Fast (2019)","Shot breakdown: Slit-scan motion blur + double exposure","Jacobi Mehringer, Justin Leyba","Nat Pinhiero","","MOTION BLUR | BLUR | MUSIC VIDEO | INTERIOR | JUSTIN LEYBA | JACOBI MEHRINGER | VAEDA BLACK","Double Exposure | Motion Blur | Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Deb_Never_-_Momentary_Sweetheart_Official_Video_Td9tAzA/4f3fe2852581514bcb11e9ecd8a19ea4.gif","Deb Never - Momentary Sweetheart","Deb Never - Momentary Sweetheart (2023)","","UNCANNY","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/06/slit_scan/a2c5f478061b7499d6516ae87d5abe38.gif","Clip from Mikhail Parkhomenko","Clip from Mikhail Parkhomenko","","Mikhail Parkhomenko (parh0)","","","GREEN | RUNNING | SLOW MOTION | SLIT SCAN | PATTERN | LINES | SKI MASK","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/TheIrrationalFearofNothing_10/d9c0eb7736f446d4bbff114d543bf776.gif","The Irrational Fear of Nothing","The Irrational Fear of Nothing (2016)","Follows a paranoid, neurotic man named Terry as he wanders through the streets of Manhattan. Past memories and his irrational inner thoughts soon plague his every move. By channeling a form of mental time travel, he attempts to overcome these past anxieties.","Paul Trillo","Ed David","","SLIT SCAN | SLIT-SCAN | PAUL TRILLO | SLITSCAN | SNORRICAM","Slit-scan | Snorricam"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/6violet_sands__no_matter_what1080p/f31bea2f129d290a44c2737c83ebf59a.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Deb_Never_-_Momentary_Sweetheart_Official_Video_FpumTAZ/144ddb90b72a2f47fb74ae3a9e9ef3e6.gif","Deb Never - Momentary Sweetheart","Deb Never - Momentary Sweetheart (2023)","","UNCANNY","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/21/tumblr_o5oyifiY6p1qav3uso3_r1_540/d04e82da7483537af23f246eab5a3bca.gif","The Others (Short)","The Others (Short) (2016)","Great example of slitscanning in this trippy short by Japanese filmmaker Hiroshi Kondo. From Kondo, ""When you are in the crowd, it's absorbed by the energy of the big city, the noise of the city disappears, and you feel like you are alone in this city.""","Hiroshi Kondo","Daisuke Kumagai, Yosuke Sato","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Deb_Never_-_Momentary_Sweetheart_Official_Video_YtwyOag/db872fef4b2a45e2b09c02f7b5ae903e.gif","Deb Never - Momentary Sweetheart","Deb Never - Momentary Sweetheart (2023)","","UNCANNY","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/2violet_sands__no_matter_what1080p/a50f1a87a2f7658c16a278059a47a635.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/21/new5/436504d6d0381a6dbccde9a5f7b1b3db.gif","Source unknown","Source unknown","","","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/06/slit_scan-2/fc1393b2f6987f74bbf9a698dafff772.gif","Clip from Mikhail Parkhomenko","Clip from Mikhail Parkhomenko","","Mikhail Parkhomenko (parh0)","","","TEAL | ONE SHOT","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/2JimPressingStubenhacker-WasAnderesprod.byRoutingvonSends/f270a4b33f5e17e7f952544bdfc6c12b.gif","Jim Pressing & Stubenhacker - Was Anderes","Jim Pressing & Stubenhacker - Was Anderes (2014)","","Susanne Nevermann","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/10violet_sands__no_matter_what1080p/7c0fe65dfac24f6014bc5ff4835d38c1.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Deb_Never_-_Momentary_Sweetheart_Official_Video_Ej417ly/4822babd01c6afba39efee86c4e9d2f4.gif","Deb Never - Momentary Sweetheart","Deb Never - Momentary Sweetheart (2023)","","UNCANNY","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/06/slit_scan-3/07f1e3c3d9644ac4b1485c2b1a107c91.gif","Clip from Mikhail Parkhomenko","Clip from Mikhail Parkhomenko","","Mikhail Parkhomenko (parh0)","","","INTERIOR | DANCING | SLOW MOTION | CHOREOGRAPHY","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/31/20/fe88ba50ff546f750dba07cfa009c692.gif","Metro Boomin & Future - Superhero (Heroes & Villains)","Metro Boomin & Future - Superhero (Heroes & Villains) (2022)","Metro Boomin & Future - Superhero (Heroes & Villains) (2022)","Kenny Shimm (Editor)","Chuk Town","","DARK | COOL","Slit-scan"
