video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/01/11/261704936944.webp","Nike SB - Don't Make Plans","Nike SB - Don't Make Plans (2021)","","Matt Carter, Pierre Lesnip","","Company 3, Kath Rascih","DAY | NIKE | EXTERIOR | SHOES | SKATE","Close-Up | Fixed Cam"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705106586.webp","Get Out","Get Out (2017)","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","Gregory Plotkin","Toby Oliver","Aidan Stanford","INTERIOR | JORDAN PEELE | SPOON | TEA | GET OUT | HYPNOSIS | HYPNOTIZE | TEACUP","Close-Up | Horror"
"https://asset.eyecannndy.com/media/clip/2024/03/24/261711255729.webp","Rema - Trouble Maker","Rema - Trouble Maker (2023)","The ""Trouble Maker"" music video by Rema, directed by Meji Alabi, features vibrant visuals and dynamic choreography that emphasize themes of triumph and resilience. Enhanced by Blaisebeatz's production, it provides a cinematic experience that complements the track's infectious beats. The video showcases Rema's unique style and artistic versatility.","Matt Newmann, Trim Editing","Stefan Yap","Ana Escorse","RED | STUDIO | GUN | HANDGUN","Close-Up"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706425642.webp","Better Call Saul (TV Series)","Better Call Saul (TV Series) (2015)","The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to his fateful run-in with Walter White and Jesse Pinkman.","Skip Macdonald","Arthur Albert","Ted Brady","DUSK | FACE","Close-Up | Low Angle | Worms-Eye"
"https://asset.eyecannndy.com/media/clip/2024/03/01/261709330608.webp","Manga Saint Hilare, MoreNight - Alarm Bells (Feat. P Money & JME)","Manga Saint Hilare, MoreNight - Alarm Bells (Feat. P Money & JME) (2024)","Manga Saint Hilare, MoreNight - Alarm Bells (Feat. P Money & JME) (2024)","Will Norman","Melchiorre Ruvolo","Juliette Wileman","FACE | RAPPING","Close-Up | Distortions | Void"
"https://asset.eyecannndy.com/media/clip/2023/12/16/261702699346.webp","Heavenly Creatures","Heavenly Creatures (1994)","","Jamie Selkirk","Alun Bollinger","","INTERIOR | WOMEN | MAKING OUT | HEAVENLY CREATURES | PETER JACKSON | KISSING | BED | COUPLE | TWO SHOT | INSIDE | BEDROOM","Close-Up | Suggestive"
"https://asset.eyecannndy.com/media/clip/2023/12/28/261703733843.webp","Jennifer's Body","Jennifer's Body (2009)","A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror? Shot breakdown: Overhead slow motion. Shot breakdown: Slow motion close up ground shot","Plummy Tucker","M. David Mullen","Mitch Paulson","WATER | NIGHT | BLUE | PURPLE | DARK | COLORFUL | SHOES | CUP | 35MM | SUPER 35 | PANAVISION PRIMO PRIMES | SATURATED | 3 PERF | SATURATION | SPILL | PHANTOM HD GOLD | PANAVISION GOLD / G2","Close-Up | Ground Level | Slow Motion"
"https://asset.eyecannndy.com/media/clip/2023/12/20/261703047657.webp","Full Metal Jacket","Full Metal Jacket (1987)","A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.","Martin Hunter","Douglas Milsome","","CLOSE UP | EXTERIOR | 1980S | STANLEY KUBRICK | ZOOM | 35MM | MARTIN HUNTER | NIKON LENSES | KODAK 5294 | FULL METAL JACKET | ZEISS SUPER SPEED LENSES | ARRIFLEX 35 BL | DOUGLAS MILSOME | ARRIFLEX 35 IIC | GREEN DAY | PUSH IN | SUBTLE ZOOM","1980s | Close-Up | Intensity | Slow Zoom | Zoom"
"https://asset.eyecannndy.com/media/clip/2024/01/29/261706500981.webp","Uncut Gems","Uncut Gems (2019)","With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.","Safdie Brothers","","","CAR | NIGHT | INTERIOR","Close-Up | Halation"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704082595.webp","Do the Right Thing","Do the Right Thing (1989)","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence. Shot breakdown: Dutch angle close up first-person address on ultra-wide zero-distortion lens.","Barry Alexander Brown","Ernest R. Dickerson","Bob Hagans, John Nicolard","CLOSE UP | WARM | HOUSE | INTERIOR | FILM | 1980S | NEW YORK CITY | BROOKLYN | 35MM | ARRIFLEX BL4 | SWEATY","1980s | Close-Up | Direct address | Dutch Angle | Ultra Wide"
