video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/03/25/261711406463.webp","The Chronicles of Riddick","The Chronicles of Riddick (2004)","The wanted criminal Richard Bruno Riddick arrives on a planet called Helion Prime and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe.","Dennis Virkler, Martin Hunter, Tracy Adams","Hugh Johnson","Stephen Nakamura","FUTURE | FIGHT | BATTLE | SOLDIER","Dutch Angle | Future"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704076392.webp","Ford Kuga - Levels","Ford Kuga - Levels (2021)","Daniel Warwick invites us on an otherworldly virtual reality journey with Ford.","Alex Jurkat","Ekkehart Pollack","Mike Bothe","CAR | DRIVING | NIGHT | CITY | NEON","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/02/18/261708246624.webp","Latto - Sunday Service","Latto - Sunday Service (2024)","","HIDJI WORLD","Leroy Farrell","","BLACK AND WHITE","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2023/12/28/261703730550.webp","Evil Dead Rise","Evil Dead Rise (2023)","A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable. Stunning use of a split-diopter lens throughout the film. Shot breakdown: Dutch angle split diopter ground shot.","Bryan Shaw","Dave Garbett","Gary Curran","DAY | INTERIOR | CHILD | ANAMORPHIC | 2020S | ARRI ALEXA MINI LF | PANAVISION LENSES | FLOOR | PANAVISION ULTRA SPEED MKII | PANAVISION ULTRA PANATAR LENSES | PANAVISION G SERIES | KEYS | CRAWL","Dutch Angle | Ground Level | Split Diopter"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704076501.webp","Ford Kuga - Levels","Ford Kuga - Levels (2021)","Daniel Warwick invites us on an otherworldly virtual reality journey with Ford.","Alex Jurkat","Ekkehart Pollack","Mike Bothe","CAR | DRIVING | NIGHT | CITY | NEON","Camera Roll | Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704111539.webp","A Serious Man","A Serious Man (2009)","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","Coen Brothers","Roger Deakins","Michael Hatzer","FILM | 35MM | 2000S | ZEISS MASTER PRIMES | ARRI 535 / 535B","Dutch Angle | Nervousness"
"https://asset.eyecannndy.com/media/clip/2024/03/15/261710489266.webp","21 Savage - redrum","21 Savage - redrum (2024)","The music video for ""Redrum"" by 21 Savage, featured on his album ""American Dream,"" is directed by Danny Seth and showcases a return to the artist's roots in London. It contrasts iconic landmarks with the grittier areas of Brixton, symbolizing the song's themes. The track itself, produced by London on da Track, samples ""Serenata do Adeus"" and incorporates elements from ""The Shining,"" including the famous line ""Here's Johnny!"" Despite some opinions that the video could have more directly referenced ""The Shining's"" iconic scenes, it has been well-received for its artistic representation and Savage's performance.","Anders Mills, Trim Editing","Chewy Lodge, JAWMIDNIGHT, Thomas Marchese","Vlad Barin","WEED | INTERIOR | SMOKING | MARIJUANA","Dutch Angle | Jump cut | Speed Ramp"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704111560.webp","A Serious Man","A Serious Man (2009)","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","Coen Brothers","Roger Deakins","Michael Hatzer","FILM | 35MM | 2000S | ZEISS MASTER PRIMES | ARRI 535 / 535B","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/03/04/261709546179.webp","Riot & Set it off","Riot & Set it off (2024)","2024 music video directed by Trey Lyons. Features beautiful slow motion sequences and frenetic sequences.","Alex Morrison","Franklin Ricart","Company 3, Joseph Bicknell","BLUE","Dutch Angle | Light Flash"
"https://asset.eyecannndy.com/media/clip/2023/12/23/261703369861.webp","PeeWee's Big Adventure","PeeWee's Big Adventure (1985)","When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.","Billy Weber","Victor J. Kemper","Richard Garibaldi","DAY | EXTERIOR | PANAVISION | SCARY | HORROR | 35MM | CLOWN","1980s | Dutch Angle | Horror"
